contract_name,interval,run_id,latency_s,success,error
AloeBlend,5,8,0.06971809999959078,True,
Amoss,5,8,0.07619530000010855,True,
AOC_BEP,5,8,1.3252905000008468,True,
ATIDStaking,5,8,0.304545800001506,True,
AvatarArtMarketPlace,5,8,2.4064426999975694,True,
Balancer,5,8,1.2755859000026248,True,
BitBookStake,5,8,0.04016789999877801,True,
CitrusToken,5,8,0.04617340000186232,True,
Claim,5,8,0.06739069999821368,True,
Core,5,8,0.7926222999994934,True,
CoreVoting,5,8,0.053738200000225333,True,
Dai,5,8,0.15675560000090627,True,
DapiServer,5,8,0.08012099999905331,True,
DeltaNeutralPancakeWorker02,5,8,0.15026600000055623,True,
Dripper,5,8,0.020834700000705197,True,
Edentoken,5,8,0.1368624999995518,True,
GovStakingStorage,5,8,0.10726789999898756,True,
GreenHouse,5,8,0.0575128999989829,True,
HubPool,5,8,0.11946239999815589,True,
Lock,5,8,0.1918948000020464,True,
LockupContract,5,8,0.06818770000245422,True,
Meter_flat,5,8,0.05764099999942118,True,
MockChainlinkOracle,5,8,0.07048740000027465,True,
OptimisticGrants,5,8,0.09414530000140076,True,
PercentageFeeModel,5,8,0.23549190000267117,True,
PoolKeeper,5,8,0.05306869999913033,True,
ThorusBond,5,8,0.05154430000038701,True,
ThorusLottery,5,8,0.06742149999990943,True,
TimeLockPool,5,8,0.1833745000003546,True,
WASTR,5,8,0.1626944999989064,True,
