contract_name,interval,run_id,latency_s,success,error
AloeBlend,10,7,0.05618039999899338,True,
Amoss,10,7,0.06367029999819351,True,
AOC_BEP,10,7,1.303261899996869,True,
ATIDStaking,10,7,0.30860089999987395,True,
AvatarArtMarketPlace,10,7,3.006222500000149,True,
Balancer,10,7,1.5352365999970061,True,
BitBookStake,10,7,0.03696729999865056,True,
CitrusToken,10,7,0.04124479999882169,True,
Claim,10,7,0.0611758999984886,True,
Core,10,7,1.0538779000016802,True,
CoreVoting,10,7,0.05036310000286903,True,
Dai,10,7,0.14693120000083582,True,
DapiServer,10,7,0.09764969999741879,True,
DeltaNeutralPancakeWorker02,10,7,0.1436985000000277,True,
Dripper,10,7,0.020459400002437178,True,
Edentoken,10,7,0.1359809999994468,True,
GovStakingStorage,10,7,0.09226289999787696,True,
GreenHouse,10,7,0.05989630000112811,True,
HubPool,10,7,0.12008900000000722,True,
Lock,10,7,0.19782340000165277,True,
LockupContract,10,7,0.0898047000009683,True,
Meter_flat,10,7,0.0574187999991409,True,
MockChainlinkOracle,10,7,0.06626460000188672,True,
OptimisticGrants,10,7,0.09344439999767928,True,
PercentageFeeModel,10,7,0.2140097000010428,True,
PoolKeeper,10,7,0.05595100000209641,True,
ThorusBond,10,7,0.054881900003238115,True,
ThorusLottery,10,7,0.07154459999946994,True,
TimeLockPool,10,7,0.1823048000005656,True,
WASTR,10,7,0.18477120000170544,True,
