contract_name,interval,run_id,latency_s,success,error
AloeBlend,5,6,0.055305300000327406,True,
Amoss,5,6,0.06201140000121086,True,
AOC_BEP,5,6,1.2814222000015434,True,
ATIDStaking,5,6,0.2947512999999162,True,
AvatarArtMarketPlace,5,6,2.3858101000005263,True,
Balancer,5,6,1.2766329000005499,True,
BitBookStake,5,6,0.0353754999996454,True,
CitrusToken,5,6,0.044115200002124766,True,
Claim,5,6,0.06065820000003441,True,
Core,5,6,0.6862790999985009,True,
CoreVoting,5,6,0.048645099999703234,True,
Dai,5,6,0.1456930000022112,True,
DapiServer,5,6,0.0749394000013126,True,
DeltaNeutralPancakeWorker02,5,6,0.14973680000184686,True,
Dripper,5,6,0.020817600001464598,True,
Edentoken,5,6,0.1295869000023231,True,
GovStakingStorage,5,6,0.07822790000136592,True,
GreenHouse,5,6,0.054284300000290386,True,
HubPool,5,6,0.140839199997572,True,
Lock,5,6,0.1929917999987083,True,
LockupContract,5,6,0.06740609999906155,True,
Meter_flat,5,6,0.0577114999978221,True,
MockChainlinkOracle,5,6,0.067676599999686,True,
OptimisticGrants,5,6,0.09567600000082166,True,
PercentageFeeModel,5,6,0.21430010000040056,True,
PoolKeeper,5,6,0.06760099999883096,True,
ThorusBond,5,6,0.07836870000028284,True,
ThorusLottery,5,6,0.07400570000027074,True,
TimeLockPool,5,6,0.19492780000291532,True,
WASTR,5,6,0.16565100000298116,True,
