contract_name,interval,run_id,latency_s,success,error
AloeBlend,10,10,0.05536669999855803,True,
Amoss,10,10,0.06309359999795561,True,
AOC_BEP,10,10,1.2657290999995894,True,
ATIDStaking,10,10,0.3244309000001522,True,
AvatarArtMarketPlace,10,10,3.171767699997872,True,
Balancer,10,10,1.6002267000003485,True,
BitBookStake,10,10,0.03440730000147596,True,
CitrusToken,10,10,0.04085330000089016,True,
Claim,10,10,0.05679660000168951,True,
Core,10,10,1.0944796000003407,True,
CoreVoting,10,10,0.04849319999993895,True,
Dai,10,10,0.144037499998376,True,
DapiServer,10,10,0.07304040000235545,True,
DeltaNeutralPancakeWorker02,10,10,0.14651909999884083,True,
Dripper,10,10,0.019765599998208927,True,
Edentoken,10,10,0.13427049999882001,True,
GovStakingStorage,10,10,0.08149349999803235,True,
GreenHouse,10,10,0.05603969999719993,True,
HubPool,10,10,0.1399206000023696,True,
Lock,10,10,0.18831430000136606,True,
LockupContract,10,10,0.0711245999991661,True,
Meter_flat,10,10,0.058044599998538615,True,
MockChainlinkOracle,10,10,0.06692670000120415,True,
OptimisticGrants,10,10,0.09409729999970295,True,
PercentageFeeModel,10,10,0.21300429999973858,True,
PoolKeeper,10,10,0.08008189999964088,True,
ThorusBond,10,10,0.05110449999847333,True,
ThorusLottery,10,10,0.0716059000005771,True,
TimeLockPool,10,10,0.18010339999818825,True,
WASTR,10,10,0.1651268000023265,True,
