contract_name,interval,run_id,latency_s,success,error
AloeBlend,5,7,0.05893619999915245,True,
Amoss,5,7,0.06809480000083568,True,
AOC_BEP,5,7,1.3116147000000637,True,
ATIDStaking,5,7,0.29652709999936633,True,
AvatarArtMarketPlace,5,7,2.572984500002349,True,
Balancer,5,7,1.2817992999989656,True,
BitBookStake,5,7,0.03728380000029574,True,
CitrusToken,5,7,0.04436279999936232,True,
Claim,5,7,0.061998100001801504,True,
Core,5,7,0.7056221999991976,True,
CoreVoting,5,7,0.04774570000154199,True,
Dai,5,7,0.15013030000045546,True,
DapiServer,5,7,0.08067660000233445,True,
DeltaNeutralPancakeWorker02,5,7,0.14762549999795738,True,
Dripper,5,7,0.020366199998534285,True,
Edentoken,5,7,0.13489449999906356,True,
GovStakingStorage,5,7,0.08106480000060401,True,
GreenHouse,5,7,0.08027429999856395,True,
HubPool,5,7,0.12286689999746159,True,
Lock,5,7,0.20304679999753716,True,
LockupContract,5,7,0.07149529999878723,True,
Meter_flat,5,7,0.058545799998682924,True,
MockChainlinkOracle,5,7,0.06747729999915464,True,
OptimisticGrants,5,7,0.09728059999906691,True,
PercentageFeeModel,5,7,0.2392905000015162,True,
PoolKeeper,5,7,0.05619069999738713,True,
ThorusBond,5,7,0.0542356000005384,True,
ThorusLottery,5,7,0.06833379999807221,True,
TimeLockPool,5,7,0.20722930000192719,True,
WASTR,5,7,0.29526890000124695,True,
