contract_name,interval,run_id,latency_s,success,error
AloeBlend,0,9,0.05741279999710969,True,
Amoss,0,9,0.06432199999835575,True,
AOC_BEP,0,9,1.2728115000027174,True,
ATIDStaking,0,9,0.3246160000016971,True,
AvatarArtMarketPlace,0,9,2.0391593999993347,True,
Balancer,0,9,1.0766867000020284,True,
BitBookStake,0,9,0.02204400000118767,True,
CitrusToken,0,9,0.04276890000255662,True,
Claim,0,9,0.05778279999867664,True,
Core,0,9,0.41843770000195946,True,
CoreVoting,0,9,0.048731900002167094,True,
Dai,0,9,0.16779550000137533,True,
DapiServer,0,9,0.07686589999866555,True,
DeltaNeutralPancakeWorker02,0,9,0.14891110000098706,True,
Dripper,0,9,0.020685700001195073,True,
Edentoken,0,9,0.13130620000083582,True,
GovStakingStorage,0,9,0.08106309999857331,True,
GreenHouse,0,9,0.054761499999585794,True,
HubPool,0,9,0.11507060000076308,True,
Lock,0,9,0.21945279999999912,True,
LockupContract,0,9,0.06844529999943916,True,
Meter_flat,0,9,0.056866300001274794,True,
MockChainlinkOracle,0,9,0.06335760000001756,True,
OptimisticGrants,0,9,0.09516309999889927,True,
PercentageFeeModel,0,9,0.21566080000047805,True,
PoolKeeper,0,9,0.05363809999835212,True,
ThorusBond,0,9,0.04913450000094599,True,
ThorusLottery,0,9,0.06333529999756138,True,
TimeLockPool,0,9,0.2093352000010782,True,
WASTR,0,9,0.16580409999733092,True,
