contract_name,interval,run_id,latency_s,success,error
AloeBlend,5,5,0.18193819999942207,True,
Amoss,5,5,0.17157289999886416,True,
AOC_BEP,5,5,2.0202633000008063,True,
ATIDStaking,5,5,0.38945089999833726,True,
AvatarArtMarketPlace,5,5,2.9131523000032757,True,
Balancer,5,5,1.4155056000017794,True,
BitBookStake,5,5,0.0385284000003594,True,
CitrusToken,5,5,0.0443133000007947,True,
Claim,5,5,0.061971200000698445,True,
Core,5,5,0.7560477000006358,True,
CoreVoting,5,5,0.05503060000046389,True,
Dai,5,5,0.18538289999924018,True,
DapiServer,5,5,0.10181670000019949,True,
DeltaNeutralPancakeWorker02,5,5,0.17656890000216663,True,
Dripper,5,5,0.02408360000117682,True,
Edentoken,5,5,0.15262799999982235,True,
GovStakingStorage,5,5,0.08696570000029169,True,
GreenHouse,5,5,0.06247159999838914,True,
HubPool,5,5,0.12614680000115186,True,
Lock,5,5,0.22224520000236225,True,
LockupContract,5,5,0.06748580000203219,True,
Meter_flat,5,5,0.057031199998164084,True,
MockChainlinkOracle,5,5,0.0672945999976946,True,
OptimisticGrants,5,5,0.09729249999872991,True,
PercentageFeeModel,5,5,0.21578729999964708,True,
PoolKeeper,5,5,0.054413000001659384,True,
ThorusBond,5,5,0.050865799999883166,True,
ThorusLottery,5,5,0.06769530000019586,True,
TimeLockPool,5,5,0.2014173000025039,True,
WASTR,5,5,0.15857109999706154,True,
