contract_name,interval,run_id,latency_s,success,error
AloeBlend,2,10,0.07001870000021881,True,
Amoss,2,10,0.07718340000064927,True,
AOC_BEP,2,10,1.3769852000004903,True,
ATIDStaking,2,10,0.32144979999793577,True,
AvatarArtMarketPlace,2,10,2.103159799997229,True,
Balancer,2,10,1.1435693000021274,True,
BitBookStake,2,10,0.03763299999991432,True,
CitrusToken,2,10,0.042751099997985875,True,
Claim,2,10,0.060321100001601735,True,
Core,2,10,0.5166225000029954,True,
CoreVoting,2,10,0.05039460000261897,True,
Dai,2,10,0.14687489999778336,True,
DapiServer,2,10,0.07787950000056298,True,
DeltaNeutralPancakeWorker02,2,10,0.15251449999777833,True,
Dripper,2,10,0.022073600001021987,True,
Edentoken,2,10,0.1335466999989876,True,
GovStakingStorage,2,10,0.10196640000140178,True,
GreenHouse,2,10,0.05529889999888837,True,
HubPool,2,10,0.11669400000027963,True,
Lock,2,10,0.18883389999973588,True,
LockupContract,2,10,0.06855830000131391,True,
Meter_flat,2,10,0.0567799999989802,True,
MockChainlinkOracle,2,10,0.06600199999957113,True,
OptimisticGrants,2,10,0.09469560000070487,True,
PercentageFeeModel,2,10,0.2352909000001091,True,
PoolKeeper,2,10,0.055073799998353934,True,
ThorusBond,2,10,0.052208799999789335,True,
ThorusLottery,2,10,0.0602067999971041,True,
TimeLockPool,2,10,0.18682579999949667,True,
WASTR,2,10,0.16919419999976526,True,
