contract_name,interval,run_id,latency_s,success,error
AloeBlend,0,8,0.0570557999999437,True,
Amoss,0,8,0.06391459999940707,True,
AOC_BEP,0,8,1.2700666000018828,True,
ATIDStaking,0,8,0.2939267000001564,True,
AvatarArtMarketPlace,0,8,1.8939990999970178,True,
Balancer,0,8,1.069149799997831,True,
BitBookStake,0,8,0.022555200001079356,True,
CitrusToken,0,8,0.054563299996516434,True,
Claim,0,8,0.061559699999634176,True,
Core,0,8,0.45702560000063386,True,
CoreVoting,0,8,0.05014659999869764,True,
Dai,0,8,0.14836499999728403,True,
DapiServer,0,8,0.07841319999715779,True,
DeltaNeutralPancakeWorker02,0,8,0.1496937000010803,True,
Dripper,0,8,0.022429799999372335,True,
Edentoken,0,8,0.1318544000023394,True,
GovStakingStorage,0,8,0.08054270000138786,True,
GreenHouse,0,8,0.05597999999736203,True,
HubPool,0,8,0.13855070000136038,True,
Lock,0,8,0.1896600000000035,True,
LockupContract,0,8,0.06834349999917322,True,
Meter_flat,0,8,0.05743350000193459,True,
MockChainlinkOracle,0,8,0.0652693999982148,True,
OptimisticGrants,0,8,0.09339019999970333,True,
PercentageFeeModel,0,8,0.21571140000014566,True,
PoolKeeper,0,8,0.05402219999814406,True,
ThorusBond,0,8,0.07348650000130874,True,
ThorusLottery,0,8,0.06091259999811882,True,
TimeLockPool,0,8,0.18210829999952693,True,
WASTR,0,8,0.16243610000310582,True,
