contract_name,interval,run_id,latency_s,success,error
AloeBlend,0,7,0.07822670000314247,True,
Amoss,0,7,0.06340279999858467,True,
AOC_BEP,0,7,1.284082699999999,True,
ATIDStaking,0,7,0.31395010000051116,True,
AvatarArtMarketPlace,0,7,1.8651410000020405,True,
Balancer,0,7,1.0538817000015115,True,
BitBookStake,0,7,0.023195000001578592,True,
CitrusToken,0,7,0.04230749999987893,True,
Claim,0,7,0.05920730000070762,True,
Core,0,7,0.4430590000010852,True,
CoreVoting,0,7,0.048342599999159575,True,
Dai,0,7,0.1487821000009717,True,
DapiServer,0,7,0.07555760000104783,True,
DeltaNeutralPancakeWorker02,0,7,0.1428284000030544,True,
Dripper,0,7,0.020314600002166117,True,
Edentoken,0,7,0.1354481999987911,True,
GovStakingStorage,0,7,0.10852670000167564,True,
GreenHouse,0,7,0.0604843000000983,True,
HubPool,0,7,0.12905829999726848,True,
Lock,0,7,0.2020018999974127,True,
LockupContract,0,7,0.06971880000128294,True,
Meter_flat,0,7,0.05967679999957909,True,
MockChainlinkOracle,0,7,0.06641939999826718,True,
OptimisticGrants,0,7,0.09353230000124313,True,
PercentageFeeModel,0,7,0.24101160000282107,True,
PoolKeeper,0,7,0.05428130000291276,True,
ThorusBond,0,7,0.0516922999995586,True,
ThorusLottery,0,7,0.06102950000058627,True,
TimeLockPool,0,7,0.18302380000022822,True,
WASTR,0,7,0.16157279999970342,True,
