contract_name,interval,run_id,latency_s,success,error
AloeBlend,0,10,0.06053009999959613,True,
Amoss,0,10,0.06784429999970598,True,
AOC_BEP,0,10,1.2794700999984343,True,
ATIDStaking,0,10,0.30269290000069304,True,
AvatarArtMarketPlace,0,10,1.8763416000001598,True,
Balancer,0,10,1.0860346000008576,True,
BitBookStake,0,10,0.02185549999921932,True,
CitrusToken,0,10,0.040982599999551894,True,
Claim,0,10,0.05911209999976563,True,
Core,0,10,0.41643009999825153,True,
CoreVoting,0,10,0.05075299999953131,True,
Dai,0,10,0.14804469999944558,True,
DapiServer,0,10,0.07760440000129165,True,
DeltaNeutralPancakeWorker02,0,10,0.17088069999954314,True,
Dripper,0,10,0.019539399996574502,True,
Edentoken,0,10,0.13343370000075083,True,
GovStakingStorage,0,10,0.08029289999831235,True,
GreenHouse,0,10,0.05683140000110143,True,
HubPool,0,10,0.12128049999955692,True,
Lock,0,10,0.19045619999815244,True,
LockupContract,0,10,0.06835180000052787,True,
Meter_flat,0,10,0.057275399998616194,True,
MockChainlinkOracle,0,10,0.09013860000050045,True,
OptimisticGrants,0,10,0.09314779999840539,True,
PercentageFeeModel,0,10,0.2145427000032214,True,
PoolKeeper,0,10,0.0539548000015202,True,
ThorusBond,0,10,0.05099739999786834,True,
ThorusLottery,0,10,0.062273600000480656,True,
TimeLockPool,0,10,0.18184210000254097,True,
WASTR,0,10,0.16532010000082664,True,
